ptid;enid;name;fullname
10200;16621;ja;Ja
10200;16622;nei;Nei
10199;16619;leskur;Leskur
10199;16620;åpentOverbygg;Åpent overbygg
10199;16618;innendørs;Innendørs
10199;16617;ikkeLeOverbygg;Ikke le/overbygg
10206;16627;ja;Ja
10206;16628;nei;Nei
10208;16629;ja;Ja
10208;16630;nei;Nei
10417;16793;ja;Ja
10417;16794;nei;Nei
10193;16605;asfalt;Asfalt
10193;16606;betong;Betong
10193;16607;betongstein;Betongstein
10193;16609;natursteinBrostein;Naturstein, brostein
10193;16608;grus;Grus
10196;16610;ja;Ja
10196;16611;nei;Nei
10189;16598;god;God
10189;16599;middels;Middels
10189;16600;dårlig;Dårlig
10202;16623;ja;Ja
10202;16624;nei;Nei
10219;16689;ikkePlattform;Ikke plattform
10219;16690;delAvFortau;Del av fortau
10219;16691;trafikkøy;Trafikkøy
10219;16692;sideareal;Sideareal
10205;16625;bådePåOgAvstigning;Både på- og avstigning
10205;16626;primærtAvstigning;Primært avstigning
10209;16631;ja;Ja
10209;16632;nei;Nei
10211;16635;ja;Ja
10211;16636;jaMedTak;Ja, med tak
10211;16637;jaMedArmlene;Ja, med armlene
10211;16638;jaMedArmleneOgTak;Ja, med armlene og tak
10211;16639;nei;Nei
10212;16640;ja;Ja
10212;16641;jaMedOverbygg;Ja, med overbygg
10212;16642;nei;Nei
10197;16612;ja;Ja
10197;16613;nei;Nei
10213;16653;begge;Begge
10213;16654;fraSentrum;Fra sentrum
10213;16657;tilSentrum;Til sentrum
10213;16656;sørgående;Sørgående
10213;16655;nordgående;Nordgående
10213;16659;vestgående;Vestgående
10213;16660;østgående;Østgående
10213;16658;varierer;Varierer
3956;16688;signalstopp;Signalstopp
3956;5079;kunSkilt;Kun skilt
3956;5080;kantstopp;Kantstopp
3956;5078;plattformOgLomme;Plattform og lomme
3956;5081;annenType;Annen type
10259;16750;buss;Buss
10259;16751;trikkBybane;Trikk/bybane
10259;16752;togTBane;Tog/T-bane
10259;16759;drosje;Drosje
10259;16837;ferje;Ferje
10198;16614;ja;Ja
10198;16615;nei;Nei
3962;4984;statensVegvesen;Statens vegvesen
3962;4985;kommune;Kommune
3962;4986;privat;Privat
3962;17679;uavklart;Uavklart
10260;16753;nasjonaltKnutepunkt;Nasjonalt knutepunkt
10260;16754;regionaltKnutepunkt;Regionalt knutepunkt
10260;16755;lokaltKnutepunkt;Lokalt knutepunkt
10260;16756;annenViktigHoldeplass;Annen viktig holdeplass
10260;16757;standardHoldeplass;Standard holdeplass
8011;10277;stat;Stat
8011;10739;fylkeskommune;Fylkeskommune
8011;10341;kommune;Kommune
8011;10405;privat;Privat
8011;17588;uavklart;Uavklart
3736;4743;utendørs;Utendørs
3736;4742;iTunnelFjellrom;I tunnel/fjellrom
8078;10472;statensVegvesen;Statens vegvesen
8078;10550;kommune;Kommune
8078;10628;privat;Privat
8078;17727;uavklart;Uavklart
9490;13366;laser;Laser
9490;13367;målestav;Målestav
9490;13368;scanningAvHvelv;Scanning av hvelv
9490;17875;teoretiskGrunnlag;Teoretisk grunnlag
5270;8151;undergangBru;Undergang/Bru
5270;8155;skredoverbygg;Skredoverbygg
5270;8149;bruStag;Bru-stag
5270;7280;kjøreledning;Kjøreledning
5270;8168;brukabler;Brukabler
5270;7282;kabel;Kabel
5270;7284;skiltportalWire;Skiltportal/wire
5270;8174;ferjesamband;Ferjesamband
5270;8150;tunnel;Tunnel
5270;8175;bygning;Bygning
5270;8166;annetHinder;Annet hinder
8025;10291;stat;Stat
8025;10752;fylkeskommune;Fylkeskommune
8025;10355;kommune;Kommune
8025;10419;privat;Privat
8025;17648;uavklart;Uavklart
8100;10494;statensVegvesen;Statens vegvesen
8100;10572;kommune;Kommune
8100;10650;privat;Privat
8100;17742;uavklart;Uavklart
2109;4626;skjønn;Skjønn
2109;4627;målt;Målt
8043;10309;stat;Stat
8043;10770;fylkeskommune;Fylkeskommune
8043;10373;kommune;Kommune
8043;10437;privat;Privat
8043;17668;uavklart;Uavklart
8119;10513;statensVegvesen;Statens vegvesen
8119;10591;kommune;Kommune
8119;10669;privat;Privat
8119;17757;uavklart;Uavklart
1153;2772;vegUnder;Veg under
1153;2771;vegOver;Veg over
1153;2767;iPlan;I plan
1153;2769;iPlanLysregulert;I plan, lysregulert
1153;2770;iPlanLysregulertOgBom;I plan, lysregulert og bom
1153;3905;iPlanLysregulertBomHel;I plan, lysregulert, bom, hel
1153;3906;iPlanLysregulertBomHalv;I plan, lysregulert, bom, halv
1153;3907;iPlanLysregulertGrind;I plan, lysregulert, grind
1153;2768;iPlanUtenSikring;I plan, uten sikring
4457;5192;ok;Ok
4457;5193;ikkeOk;Ikke ok
4473;5205;generelleMålinger;Generelle målinger
4473;5206;referansemåling;Referansemåling
4473;5207;forsøksmålinger;Forsøksmålinger
4473;5784;teleløsning;Teleløsning
4473;10131;initiell1;Initiell-1
4473;10132;initiell2;Initiell-2
4473;10133;initiell3;Initiell-3
4473;13044;måleserieA;Måleserie a
4473;13045;måleserieB;Måleserie b
4473;13046;måleserieC;Måleserie c
4473;13047;måleserieD;Måleserie d
4472;5202;indre;Indre
4472;5203;mellom;Mellom
4472;5204;ytre;Ytre
9114;12095;gjenfyltGrøft;Gjenfylt grøft
9114;12096;gjenfyltGrøftMedRør;Gjenfylt grøft med rør
9113;12092;løsmasse;Løsmasse
9113;12093;pukk;Pukk
9113;12094;sprengtStein;Sprengt stein
1274;3024;elektrisitetHøyspent;Elektrisitet, høyspent
1274;3023;elektrisitetLavspent;Elektrisitet, lavspent
1274;3022;signalkabel;Signalkabel
1274;3026;jordleder;Jordleder
1274;15950;eKomFiber;eKom, fiber
1274;3021;eKomKobber;eKom, kobber
5811;8206;stat;Stat
5811;10698;fylkeskommune;Fylkeskommune
5811;8232;kommune;Kommune
5811;8258;privat;Privat
5811;17561;uavklart;Uavklart
2023;3772;trekkrørKanal;Trekkrør/kanal
2023;3774;grøft;Grøft
2023;3775;kabelbroStige;Kabelbro/stige
2023;3773;luftspenn;Luftspenn
2023;15883;vann;Vann
2023;14040;kulvert;Kulvert
2023;14042;slisse;Slisse
2023;14039;borehull;Borehull
2023;14041;kabelbunt;Kabelbunt
1148;14503;2Par022YFSK;2 par 0,22 YFSK
1148;14505;2Par05YFSK;2 par 0,5 YFSK
1148;14471;2Par06PTHF1x4B1150;2 par 0,6 PT HF (1x4) B1 150
1148;14470;2Par06PTHF1x4B2350;2 par 0,6 PT HF (1x4) B2 350
1148;14476;2Par06PTSHF1x4B1150;2 par 0,6 PTS HF (1x4) B1 150
1148;14475;2Par06PTSHF1x4B2350;2 par 0,6 PTS HF (1x4) B2 350
1148;14467;2Par06PTSKHF;2 par 0,6 PT-SK HF
1148;14501;2Par08BUSKABELEIBLSZH;2 par 0,8 BUS KABEL EIB LSZH
1148;14502;2Par08BUSKABELEIBLSZH;2 par 0,8 BUS KABEL EIB LSZH
1148;14504;4Par022YFSK;4 par 0,22 YFSK
1148;14506;4Par05YFSK;4 par 0,5 YFSK
1148;14472;4Par06PTHFB2150;4 par 0,6 PT HF B2 150
1148;14458;4Par06PTHFE4750;4 par 0,6 PT HF E4 750
1148;14477;4Par06PTSHFB2130;4 par 0,6 PTS HF B2 130
1148;14462;4Par06PTSHFE4750;4 par 0,6 PTS HF E4 750
1148;14468;4Par06PTSKHF;4 par 0,6 PT-SK HF
1148;14473;6Par06PTHFB2130;6 par 0,6 PT HF B2 130
1148;14459;6Par06PTHFE4500;6 par 0,6 PT HF E4 500
1148;14478;6Par06PTSHFB2130;6 par 0,6 PTS HF B2 130
1148;14463;6Par06PTSHFE4500;6 par 0,6 PTS HF E4 500
1148;14474;10Par06PTHFB290;10 par 0,6 PT HF B2 90
1148;14460;10Par06PTHFE4350;10 par 0,6 PT HF E4 350
1148;14479;10Par06PTSHFB290;10 par 0,6 PTS HF B2 90
1148;14464;10Par06PTSHFE4350;10 par 0,6 PTS HF E4 350
1148;14469;10Par06PTSKHF;10 par 0,6 PT-SK HF
1148;14461;20Par06PTHFE4200;20 par 0,6 PT HF E4 200
1148;14465;20Par06PTSHFE4200;20 par 0,6 PTS HF E4 200
1148;14466;30Par06PTSHalogenfri;30 par 0,6 PTS Halogenfri
1148;14760;aXCLHO24KVLT3X2516;AXCLH-O 24KV LT 3X 25/16
1148;14761;aXCLHO24KVLT3X5016;AXCLH-O 24KV LT 3X 50/16
1148;14762;aXCLHO24KVLT3X9516;AXCLH-O 24KV LT 3X 95/16
1148;14351;bFOUC250V12x2x075S4S8Grey;BFOU (C) 250V  12x2x0.75 S4/S8 Grey
1148;14373;bFOUC250V12x2x15S4S8Grey;BFOU (C) 250V  12x2x1.5 S4/S8 Grey
1148;14353;bFOUC250V16x2x075S4S8Grey;BFOU (C) 250V  16x2x0.75 S4/S8 Grey
1148;14346;bFOUC250V2x2x075S4S8Blue;BFOU (C) 250V  2x2x0.75 S4/S8 Blue
1148;14345;bFOUC250V2x2x075S4S8Grey;BFOU (C) 250V  2x2x0.75 S4/S8 Grey
1148;14367;bFOUC250V2x2x15S4S8Grey;BFOU (C) 250V  2x2x1.5 S4/S8 Grey
1148;14348;bFOUC250V4x2x075S4S8Blue;BFOU (C) 250V  4x2x0.75 S4/S8 Blue
1148;14347;bFOUC250V4x2x075S4S8Grey;BFOU (C) 250V  4x2x0.75 S4/S8 Grey
1148;14369;bFOUC250V4x2x15S4S8Grey;BFOU (C) 250V  4x2x1.5 S4/S8 Grey
1148;14350;bFOUC250V8x2x075S4S8Blue;BFOU (C) 250V  8x2x0.75 S4/S8 Blue
1148;14349;bFOUC250V8x2x075S4S8Grey;BFOU (C) 250V  8x2x0.75 S4/S8 Grey
1148;14371;bFOUC250V8x2x15S4S8Grey;BFOU (C) 250V  8x2x1.5 S4/S8 Grey
1148;14352;bFOUC250V12x2x075S4S8Blue;BFOU (C) 250V 12x2x0.75 S4/S8 Blue
1148;14374;bFOUC250V12x2x15S4S8Blue;BFOU (C) 250V 12x2x1.5 S4/S8 Blue
1148;14364;bFOUC250V12x3x075S4S8Blue;BFOU (C) 250V 12x3x0.75 S4/S8 Blue
1148;14363;bFOUC250V12x3x075S4S8Grey;BFOU (C) 250V 12x3x0.75 S4/S8 Grey
1148;14386;bFOUC250V12x3x15S4S8Blue;BFOU (C) 250V 12x3x1.5 S4/S8 Blue
1148;14385;bFOUC250V12x3x15S4S8Grey;BFOU (C) 250V 12x3x1.5 S4/S8 Grey
1148;14354;bFOUC250V16x2x075S4S8Blue;BFOU (C) 250V 16x2x0.75 S4/S8 Blue
1148;14376;bFOUC250V16x2x15S4S8Blue;BFOU (C) 250V 16x2x1.5 S4/S8 Blue
1148;14375;bFOUC250V16x2x15S4S8Grey;BFOU (C) 250V 16x2x1.5 S4/S8 Grey
1148;14366;bFOUC250V16x3x075S4S8Blue;BFOU (C) 250V 16x3x0.75 S4/S8 Blue
1148;14365;bFOUC250V16x3x075S4S8Grey;BFOU (C) 250V 16x3x0.75 S4/S8 Grey
1148;14388;bFOUC250V16x3x15S4S8Blue;BFOU (C) 250V 16x3x1.5 S4/S8 Blue
1148;14387;bFOUC250V16x3x15S4S8Grey;BFOU (C) 250V 16x3x1.5 S4/S8 Grey
1148;14356;bFOUC250V24x2x075S4S8Blue;BFOU (C) 250V 24x2x0.75 S4/S8 Blue
1148;14355;bFOUC250V24x2x075S4S8Grey;BFOU (C) 250V 24x2x0.75 S4/S8 Grey
1148;14378;bFOUC250V24x2x15S4S8Blue;BFOU (C) 250V 24x2x1.5 S4/S8 Blue
1148;14377;bFOUC250V24x2x15S4S8Grey;BFOU (C) 250V 24x2x1.5 S4/S8 Grey
1148;14368;bFOUC250V2x2x15S4S8Blue;BFOU (C) 250V 2x2x1.5 S4/S8 Blue
1148;14358;bFOUC250V2x3x075S4S8Blue;BFOU (C) 250V 2x3x0.75 S4/S8 Blue
1148;14357;bFOUC250V2x3x075S4S8Grey;BFOU (C) 250V 2x3x0.75 S4/S8 Grey
1148;14380;bFOUC250V2x3x15S4S8Blue;BFOU (C) 250V 2x3x1.5 S4/S8 Blue
1148;14379;bFOUC250V2x3x15S4S8Grey;BFOU (C) 250V 2x3x1.5 S4/S8 Grey
1148;14370;bFOUC250V4x2x15S4S8Blue;BFOU (C) 250V 4x2x1.5 S4/S8 Blue
1148;14360;bFOUC250V4x3x075S4S8Blue;BFOU (C) 250V 4x3x0.75 S4/S8 Blue
1148;14359;bFOUC250V4x3x075S4S8Grey;BFOU (C) 250V 4x3x0.75 S4/S8 Grey
1148;14382;bFOUC250V4x3x15S4S8Blue;BFOU (C) 250V 4x3x1.5 S4/S8 Blue
1148;14381;bFOUC250V4x3x15S4S8Grey;BFOU (C) 250V 4x3x1.5 S4/S8 Grey
1148;14372;bFOUC250V8x2x15S4S8Blue;BFOU (C) 250V 8x2x1.5 S4/S8 Blue
1148;14362;bFOUC250V8x3x075S4S8Blue;BFOU (C) 250V 8x3x0.75 S4/S8 Blue
1148;14361;bFOUC250V8x3x075S4S8Grey;BFOU (C) 250V 8x3x0.75 S4/S8 Grey
1148;14384;bFOUC250V8x3x15S4S8Blue;BFOU (C) 250V 8x3x1.5 S4/S8 Blue
1148;14383;bFOUC250V8x3x15S4S8Grey;BFOU (C) 250V 8x3x1.5 S4/S8 Grey
1148;14293;bFOUI250V1x2x075S3S7Blue;BFOU (I) 250V  1x2x0.75 S3/S7 Blue
1148;14292;bFOUI250V1x2x075S3S7Grey;BFOU (I) 250V  1x2x0.75 S3/S7 Grey
1148;14319;bFOUI250V1x2x15S3S7Blue;BFOU (I) 250V  1x2x1.5 S3/S7 Blue
1148;14318;bFOUI250V1x2x15S3S7Grey;BFOU (I) 250V  1x2x1.5 S3/S7 Grey
1148;14307;bFOUI250V1x3x075S3S7Blue;BFOU (I) 250V  1x3x0.75 S3/S7 Blue
1148;14306;bFOUI250V1x3x075S3S7Grey;BFOU (I) 250V  1x3x0.75 S3/S7 Grey
1148;14332;bFOUI250V1x3x15S3S7Grey;BFOU (I) 250V  1x3x1.5 S3/S7 Grey
1148;14294;bFOUI250V2x2x075S3S7Grey;BFOU (I) 250V  2x2x0.75 S3/S7 Grey
1148;14296;bFOUI250V4x2x075S3S7Grey;BFOU (I) 250V  4x2x0.75 S3/S7 Grey
1148;14322;bFOUI250V4x2x15S3S7Grey;BFOU (I) 250V  4x2x1.5 S3/S7 Grey
1148;14298;bFOUI250V8x2x075S3S7Grey;BFOU (I) 250V  8x2x0.75 S3/S7 Grey
1148;14301;bFOUI250V12x2x075S3S7Blue;BFOU (I) 250V 12x2x0.75 S3/S7 Blue
1148;14300;bFOUI250V12x2x075S3S7Grey;BFOU (I) 250V 12x2x0.75 S3/S7 Grey
1148;14327;bFOUI250V12x2x15S3S7Blue;BFOU (I) 250V 12x2x1.5 S3/S7 Blue
1148;14326;bFOUI250V12x2x15S3S7Grey;BFOU (I) 250V 12x2x1.5 S3/S7 Grey
1148;14315;bFOUI250V12x3x075S3S7Blue;BFOU (I) 250V 12x3x0.75 S3/S7 Blue
1148;14314;bFOUI250V12x3x075S3S7Grey;BFOU (I) 250V 12x3x0.75 S3/S7 Grey
1148;14341;bFOUI250V12x3x15S3S7Blue;BFOU (I) 250V 12x3x1.5 S3/S7 Blue
1148;14340;bFOUI250V12x3x15S3S7Grey;BFOU (I) 250V 12x3x1.5 S3/S7 Grey
1148;14303;bFOUI250V16x2x075S3S7Blue;BFOU (I) 250V 16x2x0.75 S3/S7 Blue
1148;14302;bFOUI250V16x2x075S3S7Grey;BFOU (I) 250V 16x2x0.75 S3/S7 Grey
1148;14329;bFOUI250V16x2x15S3S7Blue;BFOU (I) 250V 16x2x1.5 S3/S7 Blue
1148;14328;bFOUI250V16x2x15S3S7Grey;BFOU (I) 250V 16x2x1.5 S3/S7 Grey
1148;14317;bFOUI250V16x3x075S3S7Blue;BFOU (I) 250V 16x3x0.75 S3/S7 Blue
1148;14316;bFOUI250V16x3x075S3S7Grey;BFOU (I) 250V 16x3x0.75 S3/S7 Grey
1148;14343;bFOUI250V16x3x15S3S7Blue;BFOU (I) 250V 16x3x1.5 S3/S7 Blue
1148;14342;bFOUI250V16x3x15S3S7Grey;BFOU (I) 250V 16x3x1.5 S3/S7 Grey
1148;14344;bFOUI250V1x2x25S3S7Grey;BFOU (I) 250V 1x2x2.5 S3/S7 Grey
1148;14333;bFOUI250V1x3x15S3S7Blue;BFOU (I) 250V 1x3x1.5 S3/S7 Blue
1148;14305;bFOUI250V24x2x075S3S7Blue;BFOU (I) 250V 24x2x0.75 S3/S7 Blue
1148;14304;bFOUI250V24x2x075S3S7Grey;BFOU (I) 250V 24x2x0.75 S3/S7 Grey
1148;14331;bFOUI250V24x2x15S3S7Blue;BFOU (I) 250V 24x2x1.5 S3/S7 Blue
1148;14330;bFOUI250V24x2x15S3S7Grey;BFOU (I) 250V 24x2x1.5 S3/S7 Grey
1148;14295;bFOUI250V2x2x075S3S7Blue;BFOU (I) 250V 2x2x0.75 S3/S7 Blue
1148;14321;bFOUI250V2x2x15S3S7Blue;BFOU (I) 250V 2x2x1.5 S3/S7 Blue
1148;14320;bFOUI250V2x2x15S3S7Grey;BFOU (I) 250V 2x2x1.5 S3/S7 Grey
1148;14309;bFOUI250V2x3x075S3S7Blue;BFOU (I) 250V 2x3x0.75 S3/S7 Blue
1148;14308;bFOUI250V2x3x075S3S7Grey;BFOU (I) 250V 2x3x0.75 S3/S7 Grey
1148;14335;bFOUI250V2x3x15S3S7Blue;BFOU (I) 250V 2x3x1.5 S3/S7 Blue
1148;14334;bFOUI250V2x3x15S3S7Grey;BFOU (I) 250V 2x3x1.5 S3/S7 Grey
1148;14297;bFOUI250V4x2x075S3S7Blue;BFOU (I) 250V 4x2x0.75 S3/S7 Blue
1148;14323;bFOUI250V4x2x15S3S7Blue;BFOU (I) 250V 4x2x1.5 S3/S7 Blue
1148;14311;bFOUI250V4x3x075S3S7Blue;BFOU (I) 250V 4x3x0.75 S3/S7 Blue
1148;14310;bFOUI250V4x3x075S3S7Grey;BFOU (I) 250V 4x3x0.75 S3/S7 Grey
1148;14337;bFOUI250V4x3x15S3S7Blue;BFOU (I) 250V 4x3x1.5 S3/S7 Blue
1148;14336;bFOUI250V4x3x15S3S7Grey;BFOU (I) 250V 4x3x1.5 S3/S7 Grey
1148;14299;bFOUI250V8x2x075S3S7Blue;BFOU (I) 250V 8x2x0.75 S3/S7 Blue
1148;14325;bFOUI250V8x2x15S3S7Blue;BFOU (I) 250V 8x2x1.5 S3/S7 Blue
1148;14324;bFOUI250V8x2x15S3S7Grey;BFOU (I) 250V 8x2x1.5 S3/S7 Grey
1148;14313;bFOUI250V8x3x075S3S7Blue;BFOU (I) 250V 8x3x0.75 S3/S7 Blue
1148;14312;bFOUI250V8x3x075S3S7Grey;BFOU (I) 250V 8x3x0.75 S3/S7 Grey
1148;14339;bFOUI250V8x3x15S3S7Blue;BFOU (I) 250V 8x3x1.5 S3/S7 Blue
1148;14338;bFOUI250V8x3x15S3S7Grey;BFOU (I) 250V 8x3x1.5 S3/S7 Grey
1148;14154;bFOU061kV12x1510P5P12;BFOU 0.6/1kV  12x1.5/10  P5/P12
1148;14156;bFOU061kV19x1510P5P12;BFOU 0.6/1kV  19x1.5/10  P5/P12
1148;14121;bFOU061kV1x30016P5P12;BFOU 0.6/1kV  1x300/16  P5/P12
1148;14122;bFOU061kV2x154P5P12;BFOU 0.6/1kV  2x1,5/4  P5/P12
1148;14123;bFOU061kV2x256P5P12;BFOU 0.6/1kV  2x2,5/6  P5/P12
1148;14125;bFOU061kV2x66P5P12;BFOU 0.6/1kV  2x6/6  P5/P12
1148;14128;bFOU061kV3x156P5P12;BFOU 0.6/1kV  3x1,5/6  P5/P12
1148;14132;bFOU061kV3x1010P5P12;BFOU 0.6/1kV  3x10/10  P5/P12
1148;14133;bFOU061kV3x1616P5P12;BFOU 0.6/1kV  3x16/16  P5/P12
1148;14129;bFOU061kV3x256P5P12;BFOU 0.6/1kV  3x2.5/6  P5/P12
1148;14135;bFOU061kV3x3516P5P12;BFOU 0.6/1kV  3x35/16  P5/P12
1148;14131;bFOU061kV3x66P5P12;BFOU 0.6/1kV  3x6/6  P5/P12
1148;14141;bFOU061kV4x156P5P12;BFOU 0.6/1kV  4x1.5/6  P5/P12
1148;14146;bFOU061kV4x1616P5P12;BFOU 0.6/1kV  4x16/16  P5/P12
1148;14142;bFOU061kV4x256P5P12;BFOU 0.6/1kV  4x2.5/6  P5/P12
1148;14147;bFOU061kV4x2516P5P12;BFOU 0.6/1kV  4x25/16  P5/P12
1148;14149;bFOU061kV4x5025P5P12;BFOU 0.6/1kV  4x50/25  P5/P12
1148;14144;bFOU061kV4x66P5P12;BFOU 0.6/1kV  4x6/6  P5/P12
1148;14151;bFOU061kV4x9550P5P12;BFOU 0.6/1kV  4x95/50  P5/P12
1148;14152;bFOU061kV7x156P5P12;BFOU 0.6/1kV  7x1.5/6  P5/P12
1148;14155;bFOU061kV12x2510P5P12;BFOU 0.6/1kV 12x2,5 /10 P5/P12
1148;14157;bFOU061kV19x2510P5P12;BFOU 0.6/1kV 19x2,5 /10 P5/P12
1148;14118;bFOU061kV1x15010P5P12;BFOU 0.6/1kV 1x150/10 P5/P12
1148;14119;bFOU061kV1x18510P5P12;BFOU 0.6/1kV 1x185 / 10 P5/P12
1148;14120;bFOU061kV1x24016P5P12;BFOU 0.6/1kV 1x240/16 P5/P12
1148;14117;bFOU061kV1x9510P5P12;BFOU 0.6/1kV 1x95/10 P5/P12
1148;14158;bFOU061kV27x1516P5P12;BFOU 0.6/1kV 27x1,5 /16 P5/P12
1148;14159;bFOU061kV27x2516P5P12;BFOU 0.6/1kV 27x2,5 /16 P5/P12
1148;14126;bFOU061kV2x1010P5P12;BFOU 0.6/1kV 2x10/ 10 P5/P12
1148;14127;bFOU061kV2x1616P5P12;BFOU 0.6/1kV 2x16/ 16 P5/P12
1148;14124;bFOU061kV2x46P5P12;BFOU 0.6/1kV 2x4 /6 P5/P12
1148;14139;bFOU061kV3x12060P5P12;BFOU 0.6/1kV 3x120/60 P5/P12
1148;14140;bFOU061kV3x15060P5P12;BFOU 0.6/1kV 3x150/60 P5/P12
1148;14134;bFOU061kV3x2516P5P12;BFOU 0.6/1kV 3x25 / 16 P5/P12
1148;14130;bFOU061kV3x46P5P12;BFOU 0.6/1kV 3x4 /6 P5/P12
1148;14136;bFOU061kV3x5025P5P12;BFOU 0.6/1kV 3x50 / 25 P5/P12
1148;14137;bFOU061kV3x7035P5P12;BFOU 0.6/1kV 3x70 / 35 P5/P12
1148;14138;bFOU061kV3x9550P5P12;BFOU 0.6/1kV 3x95 /50 P5/P12
1148;14145;bFOU061kV4x1010P5P12;BFOU 0.6/1kV 4x10/ 10 P5/P12
1148;14148;bFOU061kV4x3516P5P12;BFOU 0.6/1kV 4x35 / 16 P5/P12
1148;14143;bFOU061kV4x46P5P12;BFOU 0.6/1kV 4x4 /6 P5/P12
1148;14150;bFOU061kV4x7035P5P12;BFOU 0.6/1kV 4x70/ 35 P5/P12
1148;14153;bFOU061kV7x256P5P12;BFOU 0.6/1kV 7x2.5/6 P5/P12
1148;14651;bFSI1KV2X66;BFSI 1KV 2X6/6
1148;14656;bFSI1KV3X1010;BFSI 1KV 3X10/10
1148;14663;bFSI1KV3X15070;BFSI 1KV 3X150/70
1148;14657;bFSI1KV3X1616;BFSI 1KV 3X16/16
1148;14658;bFSI1KV3X2516;BFSI 1KV 3X25/16
1148;14659;bFSI1KV3X3516;BFSI 1KV 3X35/16
1148;14660;bFSI1KV3X5025;BFSI 1KV 3X50/25
1148;14655;bFSI1KV3X66;BFSI 1KV 3X6/6
1148;14661;bFSI1KV3X7035;BFSI 1KV 3X70/35
1148;14662;bFSI1KV3X9550;BFSI 1KV 3X95/50
1148;14667;bFSI1KV4X1010;BFSI 1KV 4X10/10
1148;14673;bFSI1KV4X15070;BFSI 1KV 4X150/70
1148;14668;bFSI1KV4X1616;BFSI 1KV 4X16/16
1148;14669;bFSI1KV4X2516;BFSI 1KV 4X25/16
1148;14670;bFSI1KV4X3516;BFSI 1KV 4X35/16
1148;14671;bFSI1KV4X5025;BFSI 1KV 4X50/25
1148;14666;bFSI1KV4X66;BFSI 1KV 4X6/6
1148;14672;bFSI1KV4X7035;BFSI 1KV 4X70/35
1148;14649;bFSIEMC1KV2X1515;BFSI-EMC 1KV 2X1,5/1,5
1148;14650;bFSIEMC1KV2X2525;BFSI-EMC 1KV 2X2,5/2,5
1148;14652;bFSIEMC1KV3X1515;BFSI-EMC 1KV 3X1,5/1,5
1148;14653;bFSIEMC1KV3X2525;BFSI-EMC 1KV 3X2,5/2,5
1148;14654;bFSIEMC1KV3X44;BFSI-EMC 1KV 3X4/4
1148;14664;bFSIEMC1KV4X1515;BFSI-EMC 1KV 4X1,5/1,5
1148;14665;bFSIEMC1KV4X2525;BFSI-EMC 1KV 4X2,5/2,5
1148;14674;bI500V3G15;BI 500V 3G1,5
1148;14675;bI500V3G25;BI 500V 3G2,5
1148;14449;cATV083659F67PVC;CATV 0,8/3,6 59F 67% PVC
1148;14448;cATV083659F67PVCB2130;CATV 0,8/3,6 59F 67% PVC B2 130
1148;14442;cATV083659FTri77PVC;CATV 0,8/3,6 59F tri 77% PVC
1148;14451;cATV10466F60PVC;CATV 1,0/4,6 6F 60% PVC
1148;14450;cATV10466F60PVCB2100;CATV 1,0/4,6 6F 60% PVC B2 100
1148;14444;cATV10466FTri77LSZH;CATV 1,0/4,6 6F tri 77% LSZH
1148;14445;cATV10466FTri77PEF;CATV 1,0/4,6 6F tri 77% PEF
1148;14443;cATV10466FTri77PVC;CATV 1,0/4,6 6F tri 77% PVC
1148;14446;cATV167311FTri77LSZH;CATV 1,6/7,3 11F tri 77% LSZH
1148;14447;cATV167311FTri77PEF;CATV 1,6/7,3 11F tri 77% PEF
1148;14794;eFSP3KV1X66SORT;EFSP 3KV 1X6/6 SORT
1148;14676;eX1KV2X25A;EX 1KV 2X25A
1148;14677;eX1KV3X25A;EX 1KV 3X25A
1148;14678;eX1KV3X50A;EX 1KV 3X50A
1148;14679;eX1KV3X95A;EX 1KV 3X95A
1148;14680;eX1KV4X25A;EX 1KV 4X25A
1148;14681;eX1KV4X50A;EX 1KV 4X50A
1148;14682;eX1KV4X95A;EX 1KV 4X95A
1148;14414;g1250TBLSZHOM2;G12-50 TB LSZH  OM2
1148;14404;g1250TBWSTLSZHOM2;G12-50 TBW ST LSZH OM2
1148;14409;g1250TBWSTLSZHOM3;G12-50 TBW ST LSZH OM3
1148;14115;g1250UT30LSZHOM2;G12-50 UT30 LSZH OM2
1148;14392;g12625TBLSZHOM1;G12-62,5 TB LSZH  OM1
1148;14397;g12625TBWLSZHOM1;G12-62,5 TBW LSZH  OM1
1148;14430;g12625125QIQGØ37R10TIA;G12-62,5/125 QIQG-ø3,7-R1,0  TIA
1148;14421;g129AWAI;G12-9 AWAI
1148;14083;g129GRSQBDV;G12-9 GRSQBDV
1148;14097;g129QXWE0403LVD70;G12-9 QXWE 0403LV-D7,0
1148;14103;g129QXWE0403LVD90;G12-9 QXWE 0403LV-D9,0
1148;14091;g129QXWE0403LVW14;G12-9 QXWE 0403LV-W1,4
1148;14111;g129QXWEW07MONO;G12-9 QXWE W0,7 MONO
1148;14064;g129QXXE0403LVD;G12-9 QXXE-0403LV-D
1148;14070;g129DQXXE23Mm;G12-9D QXXE (2,3 mm)
1148;14426;g129DTBLSZH;G12-9D TB LSZH
1148;14419;g129DTBWSTLSZH;G12-9D TBW ST LSZH
1148;14428;g129D125QIQGØ37R10TIA;G12-9D/125 QIQG-ø3,7-R1,0  TIA
1148;14101;g1449QXWE0403LVD70;G144-9 QXWE 0403LV-D7,0
