ptid;enid;name;fullname
1148;14396;;G8-62,5 TBW LSZH  OM1
1148;14082;;G8-9 GRSQBDV
1148;14110;;G8-9 QXWE W0,7 MONO
1148;14425;;G8-9D TB LSZH
1148;14418;;G8-9D TBW ST LSZH
1148;14080;;G96-657A1 QXXE MIKRO (1,6 mm)
1148;14087;;G96-9 GRSQBDV
1148;14100;;G96-9 QXWE 0403LV-D7,0
1148;14106;;G96-9 QXWE 0403LV-D9,0
1148;14094;;G96-9 QXWE 0403LV-W1,4
1148;14067;;G96-9 QXXE-0403LV-D
1148;14090;;G96-9 QXXI
1148;14073;;G96-9D QXXE (2,3 mm)
1148;14646;;IFLI 250V 2X1/1 MM - R
1148;14645;;IFLI 250V 2x1/1-R B2 150
1148;14631;;IFLI 500V 2X1,5/1,5
1148;14623;;IFLI 500V 2X1,5/1,5 (BUNT)
1148;14632;;IFLI 500V 2X2,5/2,5
1148;14624;;IFLI 500V 2X2,5/2,5 (BUNT)
1148;14633;;IFLI 500V 2X4/4
1148;14625;;IFLI 500V 2X4/4 (BUNT)
1148;14634;;IFLI 500V 2X6/6
1148;14626;;IFLI 500V 2X6/6 (BUNT)
1148;14635;;IFLI 500V 3X1,5/1,5
1148;14627;;IFLI 500V 3X1,5/1,5 (BUNT)
1148;14636;;IFLI 500V 3X2,5/2,5
1148;14628;;IFLI 500V 3X2,5/2,5 (BUNT)
1148;14637;;IFLI 500V 4X1,5/1,5
1148;14629;;IFLI 500V 4X1,5/1,5 (BUNT)
1148;14638;;IFLI 500V 4X2,5/2,5
1148;14630;;IFLI 500V 4X2,5/2,5 (BUNT)
1148;14591;;IFSI 1KV 3X10/10
1148;14597;;IFSI 1KV 3X150/70
1148;14572;;IFSI 1KV 3X150A/41
1148;14592;;IFSI 1KV 3X16/16
1148;14573;;IFSI 1KV 3X240 A/72
1148;14593;;IFSI 1KV 3X25/16
1148;14569;;IFSI 1KV 3X25A/10
1148;14594;;IFSI 1KV 3X35/16
1148;14595;;IFSI 1KV 3X50/25
1148;14570;;IFSI 1KV 3X50A/15
1148;14571;;IFSI 1KV 3X95 A/29
1148;14596;;IFSI 1KV 3X95/50
1148;14598;;IFSI 1KV 4X10/10
1148;14605;;IFSI 1KV 4X120/70
1148;14606;;IFSI 1KV 4X150/70
1148;14577;;IFSI 1KV 4X150A/41
1148;14599;;IFSI 1KV 4X16/16
1148;14607;;IFSI 1KV 4X185/95
1148;14608;;IFSI 1KV 4X240/120
1148;14578;;IFSI 1KV 4X240A/72
1148;14574;;IFSI 1KV 4X25 A/10
1148;14600;;IFSI 1KV 4X25/16
1148;14601;;IFSI 1KV 4X35/16
1148;14575;;IFSI 1KV 4X50 A/15
1148;14602;;IFSI 1KV 4X50/25
1148;14603;;IFSI 1KV 4X70/35
1148;14576;;IFSI 1KV 4X95 A/29
1148;14604;;IFSI 1KV 4X95/50
1148;14611;;IFSI 500V 12X0,75
1148;14612;;IFSI 500V 20X0,75
1148;14613;;IFSI 500V 28X0,75
1148;14609;;IFSI 500V 4X0,75
1148;14610;;IFSI 500V 8X0,75
1148;14616;;IFSI 750V 12X1,5
1148;14621;;IFSI 750V 12X2,5
1148;14617;;IFSI 750V 19X1,5
1148;14622;;IFSI 750V 19X2,5
1148;14618;;IFSI 750V 27X1,5
1148;14619;;IFSI 750V 37X1,5
1148;14614;;IFSI 750V 5X1,5
1148;14615;;IFSI 750V 7X1,5
1148;14620;;IFSI 750V 7X2,5
1148;14579;;IFSI-EMC 1KV 2X1,5/1,5
1148;14580;;IFSI-EMC 1KV 2X2,5/2,5
1148;14581;;IFSI-EMC 1KV 2X4/4
1148;14582;;IFSI-EMC 1KV 2X6/6
1148;14583;;IFSI-EMC 1KV 3X1,5/1,5
1148;14584;;IFSI-EMC 1KV 3X2,5/2,5
1148;14585;;IFSI-EMC 1KV 3X4/4
1148;14586;;IFSI-EMC 1KV 3X6/6
1148;14587;;IFSI-EMC 1KV 4X1,5/1,5
1148;14588;;IFSI-EMC 1KV 4X2,5/2,5
1148;14589;;IFSI-EMC 1KV 4X4/4
1148;14590;;IFSI-EMC 1KV 4X6/6
1148;14639;;IFXI 500V 3G1,5
1148;14640;;IFXI 500V 3G2,5
1148;14641;;IFXI 500V 4G1,5
1148;14642;;IFXI 500V 4G2,5
1148;14643;;IFXI 500V 5G1,5
1148;14644;;IFXI 500V 5G2,5
1148;14648;;IX 750V 25 G/G
1148;14647;;IX 750V 6 G/G
1148;14514;;Kat. 5 U/UTP LSZH 1000 Hvit
1148;14513;;Kat. 5 U/UTP LSZH 305 Hvit
1148;14512;;Kat. 5 U/UTP PVC 1000 Hvit
1148;14511;;Kat. 5 U/UTP PVC 305 Hvit
1148;14510;;Kat. 5 U/UTP PVC B2 130 Hvit
1148;14520;;Kat. 6 F/UTP LSZH B2 150 Hvit
1148;14519;;Kat. 6 U/UTP LSZH 1000 Hvit
1148;14518;;Kat. 6 U/UTP LSZH 305 Hvit
1148;14521;;Kat. 6 U/UTP LSZH B2 150 Hvit
1148;14517;;Kat. 6 U/UTP PVC 1000 Hvit
1148;14516;;Kat. 6 U/UTP PVC 305 Hvit
1148;14515;;Kat. 6 U/UTP PVC B2 130 Hvit
1148;14942;;KGE  25 MM2  (5,65 MM)
1148;14940;;KGE 25mm² (Bunt 25m)
1148;14941;;KGE 5,65 MM (BUNT 100 M)
1148;14943;;KGF  25 MM2  (7X2,24)
1148;14944;;KGF  35 MM2  (7X2,64)
1148;14945;;KGF  50 MM2  (7X3,01)
1148;14946;;KGF  95 MM2 (19X2,64)
1148;14947;;KGF 120 MM2 (19X2,97)
1148;14948;;KHF  25 MM2  (7X2,24)
1148;14949;;KHF  35 MM2  (7X2,64)
1148;14950;;KHF  50 MM2  (7X3,01)
1148;14951;;KHF  70 MM2 (19X2,24)
1148;14952;;KHF  95 MM2 (19X2,64)
1148;14452;;MK-214 Mikrofonkabel
1148;14453;;MK-250 Mikrofonkabel
1148;14455;;Modular kabel  4x0,14 ,hv
1148;14454;;Modular kabel  4x0,14, sv
1148;14456;;Modular kabel  6x0,14 ,sv
1148;14457;;Modular kabel  8x0,14 ,sv
1148;14507;;N-LINE 6F 1,0/4,6 TRI 16-100
1148;14508;;N-LINE KAT5 UTP 4PAR 16-100
1148;14509;;N-LINE KAT6 U/UTP 16-100
1148;14486;;PFSK 440V 12x0,22 500m
1148;14485;;PFSK 440V 12x0,22 B2 130m
1148;14497;;PFSK 440V 12X0,5 B2 60m
1148;14487;;PFSK 440V 18x0,22 B2 100m
1148;14498;;PFSK 440V 18x0,5 100m
1148;14488;;PFSK 440V 25x0,22 100m
1148;14499;;PFSK 440V 25x0,5 100m
1148;14490;;PFSK 440V 2X0,5 500m
1148;14489;;PFSK 440V 2x0,5 B2 130m
1148;14500;;PFSK 440V 36x0,5 250m
1148;14491;;PFSK 440V 3x0,5 B2 130m
1148;14481;;PFSK 440V 4X0,22 500m
1148;14480;;PFSK 440V 4x0,22 B1 130m
1148;14493;;PFSK 440V 4X0,5 500m
1148;14492;;PFSK 440V 4x0,5 B2 130m
1148;14482;;PFSK 440V 6x0,22 B2 130m
1148;14495;;PFSK 440V 6x0,5 500m
1148;14494;;PFSK 440V 6x0,5 B2 100m
1148;14484;;PFSK 440V 8X0,22 500m
1148;14483;;PFSK 440V 8x0,22 B2 130m
1148;14496;;PFSK 440V 8X0,5 B2 90m
1148;14543;;PFSP 1KV 2X1,5/1,5
1148;14544;;PFSP 1KV 2X1,5/1,5
1148;14549;;PFSP 1KV 2X1,5/1,5
1148;14559;;PFSP 1KV 2X10/10
1148;14560;;PFSP 1KV 2X16/16
1148;14545;;PFSP 1KV 2X2,5/2,5
1148;14546;;PFSP 1KV 2X2,5/2,5
1148;14550;;PFSP 1KV 2X2,5/2,5
1148;14547;;PFSP 1KV 2X4/4
1148;14548;;PFSP 1KV 2X6/6
1148;14532;;PFSP 1KV 3X1,5/1,5
1148;14533;;PFSP 1KV 3X1,5/1,5
1148;14551;;PFSP 1KV 3X1,5/1,5
1148;14553;;PFSP 1KV 3X10/10
1148;14565;;PFSP 1KV 3X120/70
1148;14525;;PFSP 1KV 3X150 A/50
1148;14566;;PFSP 1KV 3X150/70
1148;14554;;PFSP 1KV 3X16/16
1148;14567;;PFSP 1KV 3X185/95
1148;14534;;PFSP 1KV 3X2,5/2,5
1148;14535;;PFSP 1KV 3X2,5/2,5
1148;14552;;PFSP 1KV 3X2,5/2,5
1148;14526;;PFSP 1KV 3X240 A/70
1148;14568;;PFSP 1KV 3X240/120
1148;14522;;PFSP 1KV 3X25 A/10
1148;14555;;PFSP 1KV 3X25/16
1148;14561;;PFSP 1KV 3X35/16
1148;14536;;PFSP 1KV 3X4/4
1148;14523;;PFSP 1KV 3X50 A/16
1148;14562;;PFSP 1KV 3X50/25
1148;14537;;PFSP 1KV 3X6/6
1148;14563;;PFSP 1KV 3X70/35
1148;14524;;PFSP 1KV 3X95 A/35
1148;14564;;PFSP 1KV 3X95/50
1148;14538;;PFSP 1KV 4X1,5/1,5
1148;14539;;PFSP 1KV 4X1,5/1,5
1148;14556;;PFSP 1KV 4X10/10
1148;14530;;PFSP 1KV 4X150 A/50
1148;14557;;PFSP 1KV 4X16/16
1148;14540;;PFSP 1KV 4X2,5/2,5
1148;14531;;PFSP 1KV 4X240 A/70
1148;14527;;PFSP 1KV 4X25 A/10
1148;14558;;PFSP 1KV 4X25/16
1148;14541;;PFSP 1KV 4X4/4
1148;14528;;PFSP 1KV 4X50 A/16
1148;14542;;PFSP 1KV 4X6/6
1148;14529;;PFSP 1KV 4X95 A/35
1148;14685;;PFSP 500V 12X0,75
1148;14686;;PFSP 500V 20X0,75
1148;14687;;PFSP 500V 28X0,75
1148;14683;;PFSP 500V 4X0,75
1148;14684;;PFSP 500V 8X0,75
1148;14690;;PFSP 750V 12X1,5
1148;14696;;PFSP 750V 12X2,5
1148;14691;;PFSP 750V 19X1,5
1148;14697;;PFSP 750V 19X2,5
1148;14692;;PFSP 750V 27X1,5
1148;14693;;PFSP 750V 37X1,5
1148;14688;;PFSP 750V 5X1,5
1148;14694;;PFSP 750V 5X2,5
1148;14689;;PFSP 750V 7X1,5
1148;14695;;PFSP 750V 7X2,5
1148;14844;;PFXP 1KV 3G25 A
1148;14830;;PFXP 1KV 4G10
1148;14831;;PFXP 1KV 4G16
1148;14832;;PFXP 1KV 4G25
1148;14838;;PFXP 1KV 4G25 A
1148;14833;;PFXP 1KV 4G35
1148;14834;;PFXP 1KV 4G50
1148;14839;;PFXP 1KV 4G50 A
1148;14835;;PFXP 1KV 4G70
1148;14840;;PFXP 1KV 4G95 A
1148;14836;;PFXP 1KV 5G10
1148;14837;;PFXP 1KV 5G16
1148;14841;;PFXP 1KV 5G25 A
1148;14842;;PFXP 1KV 5G50 A
1148;14843;;PFXP 1KV 5G95 A
1148;14821;;PFXP 500V 3G1,5  SN
1148;14827;;PFXP 500V 3G1,5 B2 70
1148;14822;;PFXP 500V 3G2,5  SN
1148;14828;;PFXP 500V 3G2,5 B2 50
1148;14823;;PFXP 500V 4G1,5  SN
1148;14829;;PFXP 500V 4G1,5 B2 50
1148;14824;;PFXP 500V 4G2,5  SN
1148;14825;;PFXP 500V 5G1,5  SN
1148;14826;;PFXP 500V 5G2,5  SN
1148;14860;;PN 750V 10 BLÅ
1148;14862;;PN 750V 10 BRUN
1148;14861;;PN 750V 10 G/G
1148;14859;;PN 750V 10 HVIT
1148;14858;;PN 750V 10 SORT
1148;14865;;PN 750V 16 BLÅ
1148;14867;;PN 750V 16 BRUN
1148;14866;;PN 750V 16 G/G
1148;14874;;PN 750V 16 G/G
1148;14864;;PN 750V 16 GUL/RØD
1148;14873;;PN 750V 16 GUL/RØD
1148;14863;;PN 750V 16 SORT
1148;14872;;PN 750V 16 SORT
1148;14869;;PN 750V 25 G/G
1148;14877;;PN 750V 25 G/G
1148;14876;;PN 750V 25 GUL/RØD
1148;14868;;PN 750V 25 SORT
1148;14875;;PN 750V 25 SORT
1148;14871;;PN 750V 35 G/G
1148;14879;;PN 750V 35 G/G
1148;14870;;PN 750V 35 SORT
1148;14878;;PN 750V 35 SORT
1148;14882;;PN 750V 50 G/G
1148;14881;;PN 750V 50 GUL/RØD
1148;14880;;PN 750V 50 SORT
1148;14845;;PN 750V 6 BLÅ B1 100
1148;14847;;PN 750V 6 BRUN B1 100
1148;14846;;PN 750V 6 G/G B1 100
1148;14884;;PN 750V 70 G/G
1148;14883;;PN 750V 70 SORT
1148;14850;;PN 750V JETLINE 1,5 BLÅ
1148;14852;;PN 750V JETLINE 1,5 BRUN
1148;14851;;PN 750V JETLINE 1,5 G/G
1148;14849;;PN 750V JETLINE 1,5 GRÅ
1148;14848;;PN 750V JETLINE 1,5 SORT
1148;14855;;PN 750V JETLINE 2,5 BLÅ
1148;14857;;PN 750V JETLINE 2,5 BRUN
1148;14856;;PN 750V JETLINE 2,5 G/G
1148;14854;;PN 750V JETLINE 2,5 GRÅ
1148;14853;;PN 750V JETLINE 2,5 SORT
1148;14885;;PN JetSet 750V 3G1,5 B2 150
1148;14886;;PN JetSet 750V 3G2,5 B2 100
1148;14887;;PN JetSet 750V 3G4 B2 70
1148;14888;;PN JetSet 750V 4G1,5 B2 100
1148;14889;;PN JetSet 750V 4G2,5 B2 80
1148;14795;;PR PLUSS 500V 2X1,5/1,5
1148;14805;;PR PLUSS 500V 2X1,5/1,5
1148;14815;;PR PLUSS 500V 2X1,5/1,5 B2 100
1148;14796;;PR PLUSS 500V 2X2,5/2,5
1148;14806;;PR PLUSS 500V 2X2,5/2,5
1148;14816;;PR PLUSS 500V 2X2,5/2,5 B2 75
1148;14797;;PR PLUSS 500V 2X4/4
1148;14807;;PR PLUSS 500V 2X4/4
1148;14798;;PR PLUSS 500V 2X6/6
1148;14808;;PR PLUSS 500V 2X6/6
1148;14799;;PR PLUSS 500V 3X1,5/1,5
1148;14809;;PR PLUSS 500V 3X1,5/1,5
1148;14817;;PR PLUSS 500V 3X1,5/1,5 B2 50
1148;14800;;PR PLUSS 500V 3X2,5/2,5
1148;14810;;PR PLUSS 500V 3X2,5/2,5
1148;14818;;PR PLUSS 500V 3X2,5/2,5 B2 50
1148;14801;;PR PLUSS 500V 3X4/4
1148;14811;;PR PLUSS 500V 3X4/4
1148;14802;;PR PLUSS 500V 3X6/6
1148;14812;;PR PLUSS 500V 3X6/6
1148;14803;;PR PLUSS 500V 4X1,5/1,5
1148;14813;;PR PLUSS 500V 4X1,5/1,5
1148;14804;;PR PLUSS 500V 4X2,5/2,5
1148;14814;;PR PLUSS 500V 4X2,5/2,5
1148;14052;;PUREAX 3G1,5mm2 H07BQ-F
1148;14053;;PUREAX 3G2,5mm2 H07BQ-F
1148;14060;;PUREAX 4G10mm2 H07BQ-F
1148;14061;;PUREAX 4G16mm2 H07BQ-F
1148;14054;;PUREAX 4G2,5mm2 H07BQ-F
1148;14056;;PUREAX 4G4mm2 H07BQ-F
1148;14058;;PUREAX 4G6mm2 H07BQ-F
1148;14062;;PUREAX 5G10mm2 H07BQ-F
1148;14063;;PUREAX 5G16mm2 H07BQ-F
1148;14055;;PUREAX 5G2,5mm3 H07BQ-F
1148;14057;;PUREAX 5G4mm2 H07BQ-F
1148;14059;;PUREAX 5G6mm2 H07BQ-F
1148;14819;;PVXP 250V  2x1/1MM B2 150
1148;14820;;PVXP 250V 2X1/1 MM
1148;14203;;RFOU (C) 250V 12x2x0.75 S2/S6 Blue
1148;14225;;RFOU (C) 250V 12x2x1.5 S2/S6 Blue
1148;14224;;RFOU (C) 250V 12x2x1.5 S2/S6 Grey
1148;14215;;RFOU (C) 250V 12x3x0.75 S2/S6 Blue
1148;14214;;RFOU (C) 250V 12x3x0.75 S2/S6 Grey
1148;14237;;RFOU (C) 250V 12x3x1.5 S2/S6 Blue
1148;14236;;RFOU (C) 250V 12x3x1.5 S2/S6 Grey
1148;14205;;RFOU (C) 250V 16x2x0.75 S2/S6 Blue
1148;14204;;RFOU (C) 250V 16x2x0.75 S2/S6 Grey
1148;14227;;RFOU (C) 250V 16x2x1.5 S2/S6 Blue
1148;14226;;RFOU (C) 250V 16x2x1.5 S2/S6 Grey
1148;14217;;RFOU (C) 250V 16x3x0.75 S2/S6 Blue
1148;14216;;RFOU (C) 250V 16x3x0.75 S2/S6 Grey
1148;14239;;RFOU (C) 250V 16x3x1.5 S2/S6 Blue
1148;14238;;RFOU (C) 250V 16x3x1.5 S2/S6 Grey
1148;14207;;RFOU (C) 250V 24x2x0.75 S2/S6 Blue
1148;14206;;RFOU (C) 250V 24x2x0.75 S2/S6 Grey
1148;14229;;RFOU (C) 250V 24x2x1.5 S2/S6 Blue
1148;14228;;RFOU (C) 250V 24x2x1.5 S2/S6 Grey
1148;14219;;RFOU (C) 250V 2x2x1.5 S2/S6 Blue
1148;14218;;RFOU (C) 250V 2x2x1.5 S2/S6 Grey
1148;14209;;RFOU (C) 250V 2x3x0.75 S2/S6 Blue
1148;14208;;RFOU (C) 250V 2x3x0.75 S2/S6 Grey
1148;14231;;RFOU (C) 250V 2x3x1.5 S2/S6 Blue
1148;14230;;RFOU (C) 250V 2x3x1.5 S2/S6 Grey
1148;14221;;RFOU (C) 250V 4x2x1.5 S2/S6 Blue
1148;14220;;RFOU (C) 250V 4x2x1.5 S2/S6 Grey
1148;14211;;RFOU (C) 250V 4x3x0.75 S2/S6 Blue
1148;14210;;RFOU (C) 250V 4x3x0.75 S2/S6 Grey
1148;14233;;RFOU (C) 250V 4x3x1.5 S2/S6 Blue
1148;14232;;RFOU (C) 250V 4x3x1.5 S2/S6 Grey
1148;14223;;RFOU (C) 250V 8x2x1.5 S2/S6 Blue
1148;14222;;RFOU (C) 250V 8x2x1.5 S2/S6 Grey
1148;14213;;RFOU (C) 250V 8x3x0.75 S2/S6 Blue
1148;14212;;RFOU (C) 250V 8x3x0.75 S2/S6 Grey
1148;14235;;RFOU (C) 250V 8x3x1.5 S2/S6 Blue
1148;14234;;RFOU (C) 250V 8x3x1.5 S2/S6 Grey
1148;14241;;RFOU (I) 250V  1x2x0.75 S1/S5 Blue
1148;14240;;RFOU (I) 250V  1x2x0.75 S1/S5 Grey
1148;14255;;RFOU (I) 250V  1x3x0.75 S1/S5 Blue
1148;14254;;RFOU (I) 250V  1x3x0.75 S1/S5 Grey
1148;14242;;RFOU (I) 250V  2x2x0.75 S1/S5 Grey
1148;14244;;RFOU (I) 250V  4x2x0.75 S1/S5 Grey
1148;14249;;RFOU (I) 250V 12x2x0.75 S1/S5 Blue
1148;14248;;RFOU (I) 250V 12x2x0.75 S1/S5 Grey
1148;14275;;RFOU (I) 250V 12x2x1.5 S1/S5 Blue
1148;14274;;RFOU (I) 250V 12x2x1.5 S1/S5 Grey
1148;14263;;RFOU (I) 250V 12x3x0.75 S1/S5 Blue
1148;14262;;RFOU (I) 250V 12x3x0.75 S1/S5 Grey
1148;14289;;RFOU (I) 250V 12x3x1.5 S1/S5 Blue
1148;14288;;RFOU (I) 250V 12x3x1.5 S1/S5 Grey
1148;14251;;RFOU (I) 250V 16x2x0.75 S1/S5 Blue
1148;14250;;RFOU (I) 250V 16x2x0.75 S1/S5 Grey
1148;14277;;RFOU (I) 250V 16x2x1.5 S1/S5 Blue
1148;14276;;RFOU (I) 250V 16x2x1.5 S1/S5 Grey
1148;14265;;RFOU (I) 250V 16x3x0.75 S1/S5 Blue
1148;14264;;RFOU (I) 250V 16x3x0.75 S1/S5 Grey
1148;14291;;RFOU (I) 250V 16x3x1.5 S1/S5 Blue
1148;14290;;RFOU (I) 250V 16x3x1.5 S1/S5 Grey
1148;14267;;RFOU (I) 250V 1x2x1.5 S1/S5 Blue
1148;14266;;RFOU (I) 250V 1x2x1.5 S1/S5 Grey
1148;14281;;RFOU (I) 250V 1x3x1.5 S1/S5 Blue
1148;14280;;RFOU (I) 250V 1x3x1.5 S1/S5 Grey
1148;14253;;RFOU (I) 250V 24x2x0.75 S1/S5 Blue
1148;14252;;RFOU (I) 250V 24x2x0.75 S1/S5 Grey
1148;14279;;RFOU (I) 250V 24x2x1.5 S1/S5 Blue
1148;14278;;RFOU (I) 250V 24x2x1.5 S1/S5 Grey
1148;14243;;RFOU (I) 250V 2x2x0.75 S1/S5 Blue
1148;14269;;RFOU (I) 250V 2x2x1.5 S1/S5 Blue
1148;14268;;RFOU (I) 250V 2x2x1.5 S1/S5 Grey
1148;14257;;RFOU (I) 250V 2x3x0.75 S1/S5 Blue
1148;14256;;RFOU (I) 250V 2x3x0.75 S1/S5 Grey
1148;14283;;RFOU (I) 250V 2x3x1.5 S1/S5 Blue
1148;14282;;RFOU (I) 250V 2x3x1.5 S1/S5 Grey
1148;14245;;RFOU (I) 250V 4x2x0.75 S1/S5 Blue
1148;14271;;RFOU (I) 250V 4x2x1.5 S1/S5 Blue
1148;14270;;RFOU (I) 250V 4x2x1.5 S1/S5 Grey
1148;14259;;RFOU (I) 250V 4x3x0.75 S1/S5 Blue
1148;14258;;RFOU (I) 250V 4x3x0.75 S1/S5 Grey
1148;14285;;RFOU (I) 250V 4x3x1.5 S1/S5 Blue
1148;14284;;RFOU (I) 250V 4x3x1.5 S1/S5 Grey
1148;14247;;RFOU (I) 250V 8x2x0.75 S1/S5 Blue
1148;14246;;RFOU (I) 250V 8x2x0.75 S1/S5 Grey
1148;14273;;RFOU (I) 250V 8x2x1.5 S1/S5 Blue
1148;14272;;RFOU (I) 250V 8x2x1.5 S1/S5 Grey
1148;14261;;RFOU (I) 250V 8x3x0.75 S1/S5 Blue
1148;14260;;RFOU (I) 250V 8x3x0.75 S1/S5 Grey
1148;14287;;RFOU (I) 250V 8x3x1.5 S1/S5 Blue
1148;14286;;RFOU (I) 250V 8x3x1.5 S1/S5 Grey
1148;14177;;RFOU 0,6/1kV  3x25/16  P1/P8
1148;14197;;RFOU 0,6/1kV 12x1,5 /10 P1/P8
1148;14189;;RFOU 0,6/1kV 4x16 /16 P1/P8
1148;14165;;RFOU 0.6/1kV  2x1,5 / 4  P1/P8
1148;14166;;RFOU 0.6/1kV  2x2,5/4  P1/P8
1148;14171;;RFOU 0.6/1kV  3x1,5/4  P1/P8
1148;14172;;RFOU 0.6/1kV  3x2,5 /6  P1/P8
1148;14174;;RFOU 0.6/1kV  3x6 /6  P1/P8
1148;14181;;RFOU 0.6/1kV  3x95/50  P1/P8
1148;14184;;RFOU 0.6/1kV  4x1,5 / 6  P1/P8
1148;14192;;RFOU 0.6/1kV  4x50/25  P1/P8
1148;14195;;RFOU 0.6/1kV  7x1,5/6  P1/P8
1148;14198;;RFOU 0.6/1kV 12x2,5 /10 P1/P8
1148;14199;;RFOU 0.6/1kV 19x1,5 /10 P1/P8
1148;14200;;RFOU 0.6/1kV 19x2,5 /10 P1/P8
1148;14161;;RFOU 0.6/1kV 1x150/10 P1/P8
1148;14162;;RFOU 0.6/1kV 1x185/10 P1/P8
1148;14163;;RFOU 0.6/1kV 1x240/16 P1/P8
1148;14164;;RFOU 0.6/1kV 1x300/16 P1/P8
1148;14160;;RFOU 0.6/1kV 1x95/10 P1/P8
1148;14201;;RFOU 0.6/1kV 27x1,5 /10 P1/P8
1148;14202;;RFOU 0.6/1kV 27x2,5 /16 P1/P8
1148;14169;;RFOU 0.6/1kV 2x10/10 P1/P8
1148;14170;;RFOU 0.6/1kV 2x16/16 P1/P8
1148;14167;;RFOU 0.6/1kV 2x4 /6 P1/P8
1148;14168;;RFOU 0.6/1kV 2x6/6 P1/P8
1148;14175;;RFOU 0.6/1kV 3x10 /10 P1/P8
1148;14182;;RFOU 0.6/1kV 3x120/60 P1/P8
1148;14183;;RFOU 0.6/1kV 3x150/60  P1/P8
1148;14176;;RFOU 0.6/1kV 3x16/16 P1/P8
1148;14178;;RFOU 0.6/1kV 3x35/ 16 P1/P8
1148;14173;;RFOU 0.6/1kV 3x4 / 6 P1/P8
1148;14179;;RFOU 0.6/1kV 3x50/25 P1/P8
1148;14180;;RFOU 0.6/1kV 3x70/35 P1/P8
1148;14188;;RFOU 0.6/1kV 4x10 / 10 P1/P8
1148;14185;;RFOU 0.6/1kV 4x2,5 /6 P1/P8
1148;14190;;RFOU 0.6/1kV 4x25 / 16 P1/P8
1148;14191;;RFOU 0.6/1kV 4x35 / 16 P1/P8
1148;14186;;RFOU 0.6/1kV 4x4 / 6 P1/P8
1148;14187;;RFOU 0.6/1kV 4x6 /6 P1/P8
1148;14193;;RFOU 0.6/1kV 4x70 /35 P1/P8
1148;14194;;RFOU 0.6/1kV 4x95 /50 P1/P8
1148;14196;;RFOU 0.6/1kV 7x2,5/6 P1/P8
1148;14437;;RG11 Koaks 75 Ohm 500m
1148;14439;;RG213 U Koaks 50 Ohm 100m
1148;14438;;RG213 U Koaks 50 Ohm 500m
1148;14435;;RG58 C/U Koaks 50 Ohm 100m
1148;14436;;RG58 C/U Koaks 50 Ohm 500m
1148;14434;;RG59 B/U Koaks 75 Ohm 100m Hv.
1148;14433;;RG59 B/U Koaks 75 Ohm 500m
1148;14432;;RG59 B/U Koaks 75 Ohm B2 130
1148;14440;;RG59+RK 2x0,75 Videokoaks 100m
1148;14441;;RG59+RK 2x0,75 Videokoaks 500m
1148;14893;;RK 500V 0,75 BLÅ
1148;14897;;RK 500V 0,75 BRUN
1148;14895;;RK 500V 0,75 G/G
1148;14896;;RK 500V 0,75 GRÅ
1148;14891;;RK 500V 0,75 HVIT
1148;14894;;RK 500V 0,75 ORANGE
1148;14892;;RK 500V 0,75 RØD
1148;14890;;RK 500V 0,75 SORT
1148;14901;;RK 750V 1,5 BLÅ
1148;14904;;RK 750V 1,5 BRUN
1148;14902;;RK 750V 1,5 G/G
1148;14903;;RK 750V 1,5 GRÅ
1148;14899;;RK 750V 1,5 HVIT
1148;14900;;RK 750V 1,5 RØD
1148;14898;;RK 750V 1,5 SORT
1148;14924;;RK 750V 10 BLÅ
1148;14926;;RK 750V 10 BRUN
1148;14925;;RK 750V 10 G/G
1148;14923;;RK 750V 10 HVIT
1148;14922;;RK 750V 10 SORT
1148;14929;;RK 750V 16 BLÅ
1148;14931;;RK 750V 16 BRUN
1148;14930;;RK 750V 16 G/G
1148;14932;;RK 750V 16 G/G
1148;14928;;RK 750V 16 HVIT
1148;14927;;RK 750V 16 SORT
1148;14908;;RK 750V 2,5 BLÅ
1148;14911;;RK 750V 2,5 BRUN
1148;14909;;RK 750V 2,5 G/G
1148;14910;;RK 750V 2,5 GRÅ
1148;14906;;RK 750V 2,5 HVIT
1148;14907;;RK 750V 2,5 RØD
1148;14905;;RK 750V 2,5 SORT
1148;14934;;RK 750V 25 G/G
1148;14933;;RK 750V 25 SORT
1148;14936;;RK 750V 35 G/G
1148;14935;;RK 750V 35 SORT
1148;14914;;RK 750V 4 BLÅ
1148;14916;;RK 750V 4 BRUN
1148;14915;;RK 750V 4 G/G
1148;14913;;RK 750V 4 HVIT
1148;14912;;RK 750V 4 SORT
1148;14938;;RK 750V 50 G/G
1148;14937;;RK 750V 50 SORT
1148;14919;;RK 750V 6 BLÅ
1148;14921;;RK 750V 6 BRUN
1148;14920;;RK 750V 6 G/G
1148;14918;;RK 750V 6 HVIT
1148;14917;;RK 750V 6 SORT
1148;14939;;RK 750V 70 G/G
1148;14787;;TFSP 1KV 3X150 A/50
1148;14788;;TFSP 1KV 3X240 A/70
1148;14786;;TFSP 1KV 3X95 A/35
1148;14792;;TFSP 1KV 4G150 A/50
1148;14793;;TFSP 1KV 4G240A/70
1148;14789;;TFSP 1KV 4G25A/10
1148;14790;;TFSP 1KV 4G50A/16
1148;14791;;TFSP 1KV 4G95 A/35
1148;14777;;TFXP 1KV 4G150 A
1148;14778;;TFXP 1KV 4G240 A
1148;14774;;TFXP 1KV 4G25 A
1148;14775;;TFXP 1KV 4G50 A
