ptid;enid;name
1148;14331;BFOU (I) 250V 24x2x1.5 S3/S7 Blue
1148;14330;BFOU (I) 250V 24x2x1.5 S3/S7 Grey
1148;14295;BFOU (I) 250V 2x2x0.75 S3/S7 Blue
1148;14321;BFOU (I) 250V 2x2x1.5 S3/S7 Blue
1148;14320;BFOU (I) 250V 2x2x1.5 S3/S7 Grey
1148;14309;BFOU (I) 250V 2x3x0.75 S3/S7 Blue
1148;14308;BFOU (I) 250V 2x3x0.75 S3/S7 Grey
1148;14335;BFOU (I) 250V 2x3x1.5 S3/S7 Blue
1148;14334;BFOU (I) 250V 2x3x1.5 S3/S7 Grey
1148;14297;BFOU (I) 250V 4x2x0.75 S3/S7 Blue
1148;14323;BFOU (I) 250V 4x2x1.5 S3/S7 Blue
1148;14311;BFOU (I) 250V 4x3x0.75 S3/S7 Blue
1148;14310;BFOU (I) 250V 4x3x0.75 S3/S7 Grey
1148;14337;BFOU (I) 250V 4x3x1.5 S3/S7 Blue
1148;14336;BFOU (I) 250V 4x3x1.5 S3/S7 Grey
1148;14299;BFOU (I) 250V 8x2x0.75 S3/S7 Blue
1148;14325;BFOU (I) 250V 8x2x1.5 S3/S7 Blue
1148;14324;BFOU (I) 250V 8x2x1.5 S3/S7 Grey
1148;14313;BFOU (I) 250V 8x3x0.75 S3/S7 Blue
1148;14312;BFOU (I) 250V 8x3x0.75 S3/S7 Grey
1148;14339;BFOU (I) 250V 8x3x1.5 S3/S7 Blue
1148;14338;BFOU (I) 250V 8x3x1.5 S3/S7 Grey
1148;14154;BFOU 0.6/1kV  12x1.5/10  P5/P12
1148;14156;BFOU 0.6/1kV  19x1.5/10  P5/P12
1148;14121;BFOU 0.6/1kV  1x300/16  P5/P12
1148;14122;BFOU 0.6/1kV  2x1,5/4  P5/P12
1148;14123;BFOU 0.6/1kV  2x2,5/6  P5/P12
1148;14125;BFOU 0.6/1kV  2x6/6  P5/P12
1148;14128;BFOU 0.6/1kV  3x1,5/6  P5/P12
1148;14132;BFOU 0.6/1kV  3x10/10  P5/P12
1148;14133;BFOU 0.6/1kV  3x16/16  P5/P12
1148;14129;BFOU 0.6/1kV  3x2.5/6  P5/P12
1148;14135;BFOU 0.6/1kV  3x35/16  P5/P12
1148;14131;BFOU 0.6/1kV  3x6/6  P5/P12
1148;14141;BFOU 0.6/1kV  4x1.5/6  P5/P12
1148;14146;BFOU 0.6/1kV  4x16/16  P5/P12
1148;14142;BFOU 0.6/1kV  4x2.5/6  P5/P12
1148;14147;BFOU 0.6/1kV  4x25/16  P5/P12
1148;14149;BFOU 0.6/1kV  4x50/25  P5/P12
1148;14144;BFOU 0.6/1kV  4x6/6  P5/P12
1148;14151;BFOU 0.6/1kV  4x95/50  P5/P12
1148;14152;BFOU 0.6/1kV  7x1.5/6  P5/P12
1148;14155;BFOU 0.6/1kV 12x2,5 /10 P5/P12
1148;14157;BFOU 0.6/1kV 19x2,5 /10 P5/P12
1148;14118;BFOU 0.6/1kV 1x150/10 P5/P12
1148;14119;BFOU 0.6/1kV 1x185 / 10 P5/P12
1148;14120;BFOU 0.6/1kV 1x240/16 P5/P12
1148;14117;BFOU 0.6/1kV 1x95/10 P5/P12
1148;14158;BFOU 0.6/1kV 27x1,5 /16 P5/P12
1148;14159;BFOU 0.6/1kV 27x2,5 /16 P5/P12
1148;14126;BFOU 0.6/1kV 2x10/ 10 P5/P12
1148;14127;BFOU 0.6/1kV 2x16/ 16 P5/P12
1148;14124;BFOU 0.6/1kV 2x4 /6 P5/P12
1148;14139;BFOU 0.6/1kV 3x120/60 P5/P12
1148;14140;BFOU 0.6/1kV 3x150/60 P5/P12
1148;14134;BFOU 0.6/1kV 3x25 / 16 P5/P12
1148;14130;BFOU 0.6/1kV 3x4 /6 P5/P12
1148;14136;BFOU 0.6/1kV 3x50 / 25 P5/P12
1148;14137;BFOU 0.6/1kV 3x70 / 35 P5/P12
1148;14138;BFOU 0.6/1kV 3x95 /50 P5/P12
1148;14145;BFOU 0.6/1kV 4x10/ 10 P5/P12
1148;14148;BFOU 0.6/1kV 4x35 / 16 P5/P12
1148;14143;BFOU 0.6/1kV 4x4 /6 P5/P12
1148;14150;BFOU 0.6/1kV 4x70/ 35 P5/P12
1148;14153;BFOU 0.6/1kV 7x2.5/6 P5/P12
1148;14651;BFSI 1KV 2X6/6
1148;14656;BFSI 1KV 3X10/10
1148;14663;BFSI 1KV 3X150/70
1148;14657;BFSI 1KV 3X16/16
1148;14658;BFSI 1KV 3X25/16
1148;14659;BFSI 1KV 3X35/16
1148;14660;BFSI 1KV 3X50/25
1148;14655;BFSI 1KV 3X6/6
1148;14661;BFSI 1KV 3X70/35
1148;14662;BFSI 1KV 3X95/50
1148;14667;BFSI 1KV 4X10/10
1148;14673;BFSI 1KV 4X150/70
1148;14668;BFSI 1KV 4X16/16
1148;14669;BFSI 1KV 4X25/16
1148;14670;BFSI 1KV 4X35/16
1148;14671;BFSI 1KV 4X50/25
1148;14666;BFSI 1KV 4X6/6
1148;14672;BFSI 1KV 4X70/35
1148;14649;BFSI-EMC 1KV 2X1,5/1,5
1148;14650;BFSI-EMC 1KV 2X2,5/2,5
1148;14652;BFSI-EMC 1KV 3X1,5/1,5
1148;14653;BFSI-EMC 1KV 3X2,5/2,5
1148;14654;BFSI-EMC 1KV 3X4/4
1148;14664;BFSI-EMC 1KV 4X1,5/1,5
1148;14665;BFSI-EMC 1KV 4X2,5/2,5
1148;14674;BI 500V 3G1,5
1148;14675;BI 500V 3G2,5
1148;14449;CATV 0,8/3,6 59F 67% PVC
1148;14448;CATV 0,8/3,6 59F 67% PVC B2 130
1148;14442;CATV 0,8/3,6 59F tri 77% PVC
1148;14451;CATV 1,0/4,6 6F 60% PVC
1148;14450;CATV 1,0/4,6 6F 60% PVC B2 100
1148;14444;CATV 1,0/4,6 6F tri 77% LSZH
1148;14445;CATV 1,0/4,6 6F tri 77% PEF
1148;14443;CATV 1,0/4,6 6F tri 77% PVC
1148;14446;CATV 1,6/7,3 11F tri 77% LSZH
1148;14447;CATV 1,6/7,3 11F tri 77% PEF
1148;14794;EFSP 3KV 1X6/6 SORT
1148;14676;EX 1KV 2X25A
1148;14677;EX 1KV 3X25A
1148;14678;EX 1KV 3X50A
1148;14679;EX 1KV 3X95A
1148;14680;EX 1KV 4X25A
1148;14681;EX 1KV 4X50A
1148;14682;EX 1KV 4X95A
1148;14414;G12-50 TB LSZH  OM2
1148;14404;G12-50 TBW ST LSZH OM2
1148;14409;G12-50 TBW ST LSZH OM3
1148;14115;G12-50 UT30 LSZH OM2
1148;14392;G12-62,5 TB LSZH  OM1
1148;14397;G12-62,5 TBW LSZH  OM1
1148;14430;G12-62,5/125 QIQG-ø3,7-R1,0  TIA
1148;14421;G12-9 AWAI
1148;14083;G12-9 GRSQBDV
1148;14097;G12-9 QXWE 0403LV-D7,0
1148;14103;G12-9 QXWE 0403LV-D9,0
1148;14091;G12-9 QXWE 0403LV-W1,4
1148;14111;G12-9 QXWE W0,7 MONO
1148;14064;G12-9 QXXE-0403LV-D
1148;14070;G12-9D QXXE (2,3 mm)
1148;14426;G12-9D TB LSZH
1148;14419;G12-9D TBW ST LSZH
1148;14428;G12-9D/125 QIQG-ø3,7-R1,0  TIA
1148;14101;G144-9 QXWE 0403LV-D7,0
1148;14107;G144-9 QXWE 0403LV-D9,0
1148;14095;G144-9 QXWE 0403LV-W1,4
1148;14068;G144-9 QXXE-0403LV-D
1148;14074;G144-9D QXXE (2,3 mm)
1148;14102;G192-9 QXWE 0403LV-D7,0
1148;14108;G192-9 QXWE 0403LV-D9,0
1148;14096;G192-9 QXWE 0403LV-W1,4
1148;14069;G192-9 QXXE-0403LV-D
1148;14415;G24-50 TB LSZH  OM2
1148;14405;G24-50 TBW ST LSZH OM2
1148;14410;G24-50 TBW ST LSZH OM3
1148;14116;G24-50 UT30 LSZH OM2
1148;14393;G24-62,5 TB LSZH  OM1
1148;14398;G24-62,5 TBW LSZH  OM1
1148;14431;G24-62,5/125 QIQG-ø3,7-R1,0  TIA
1148;14078;G24-657A1 QXXE MIKRO (1,6 mm)
1148;14422;G24-9 AWAI
1148;14084;G24-9 GRSQBDV
1148;14098;G24-9 QXWE 0403LV-D7,0
1148;14104;G24-9 QXWE 0403LV-D9,0
1148;14092;G24-9 QXWE 0403LV-W1,4
1148;14065;G24-9 QXXE-0403LV-D
1148;14088;G24-9 QXXI
1148;14071;G24-9D QXXE (2,3 mm)
1148;14427;G24-9D TB LSZH
1148;14420;G24-9D TBW ST LSZH
1148;14429;G24-9D/125 QIQG-ø3,7-R1,0  TIA
1148;14399;G2-50 ZC LSZH  OM2
1148;14400;G2-62,5 ZC LSZH  OM1, Rød
1148;14075;G288-9D QXXE-0403LV-D
1148;14076;G384-9D QXXE-0403LV-D
1148;14077;G432-9D QXXE-0403LV-D
1148;14411;G4-50 TB LSZH  OM2
1148;14401;G4-50 TBW ST LSZH OM2
1148;14406;G4-50 TBW ST LSZH OM3
1148;14112;G4-50 UT30 LSZH  OM2
1148;14389;G4-62,5 TB LSZH  OM1
1148;14394;G4-62,5 TBW LSZH  OM1
1148;14079;G48-657A1 QXXE MIKRO (1,6 mm)
1148;14085;G48-9 GRSQBDV
1148;14099;G48-9 QXWE 0403LV-D7,0
1148;14105;G48-9 QXWE 0403LV-D9,0
1148;14093;G48-9 QXWE 0403LV-W1,4
1148;14066;G48-9 QXXE-0403LV-D
1148;14089;G48-9 QXXI
1148;14072;G48-9D QXXE (2,3 mm)
1148;14081;G4-9 GRSQBDV
1148;14109;G4-9 QXWE W0,7 MONO
1148;14423;G4-9D TB LSZH
1148;14416;G4-9D TBW ST LSZH
1148;14412;G6-50 TB LSZH  OM2
1148;14113;G6-50 UT30 LSZH  OM2
1148;14402;G6-50 TBW ST LSZH OM2
1148;14390;G6-62,5 TB LSZH  OM1
1148;14407;G6-50 TBW ST LSZH OM3
1148;14395;G6-62,5 TBW LSZH  OM1
1148;14424;G6-9D TB LSZH
1148;14417;G6-9D TBW ST LSZH
1148;14086;G72-9 GRSQBDV
1148;14413;G8-50 TB LSZH  OM2
1148;14403;G8-50 TBW ST LSZH OM2
1148;14408;G8-50 TBW ST LSZH OM3
1148;14114;G8-50 UT30 LSZH  OM2
1148;14391;G8-62,5 TB LSZH  OM1
1148;14396;G8-62,5 TBW LSZH  OM1
1148;14082;G8-9 GRSQBDV
1148;14110;G8-9 QXWE W0,7 MONO
1148;14425;G8-9D TB LSZH
1148;14418;G8-9D TBW ST LSZH
1148;14080;G96-657A1 QXXE MIKRO (1,6 mm)
1148;14087;G96-9 GRSQBDV
1148;14100;G96-9 QXWE 0403LV-D7,0
1148;14106;G96-9 QXWE 0403LV-D9,0
1148;14094;G96-9 QXWE 0403LV-W1,4
1148;14067;G96-9 QXXE-0403LV-D
1148;14090;G96-9 QXXI
1148;14073;G96-9D QXXE (2,3 mm)
1148;14646;IFLI 250V 2X1/1 MM - R
1148;14645;IFLI 250V 2x1/1-R B2 150
1148;14631;IFLI 500V 2X1,5/1,5
1148;14623;IFLI 500V 2X1,5/1,5 (BUNT)
1148;14632;IFLI 500V 2X2,5/2,5
1148;14624;IFLI 500V 2X2,5/2,5 (BUNT)
1148;14633;IFLI 500V 2X4/4
1148;14625;IFLI 500V 2X4/4 (BUNT)
1148;14634;IFLI 500V 2X6/6
1148;14626;IFLI 500V 2X6/6 (BUNT)
1148;14635;IFLI 500V 3X1,5/1,5
1148;14627;IFLI 500V 3X1,5/1,5 (BUNT)
1148;14636;IFLI 500V 3X2,5/2,5
1148;14628;IFLI 500V 3X2,5/2,5 (BUNT)
1148;14637;IFLI 500V 4X1,5/1,5
1148;14629;IFLI 500V 4X1,5/1,5 (BUNT)
1148;14638;IFLI 500V 4X2,5/2,5
1148;14630;IFLI 500V 4X2,5/2,5 (BUNT)
1148;14591;IFSI 1KV 3X10/10
1148;14597;IFSI 1KV 3X150/70
1148;14572;IFSI 1KV 3X150A/41
1148;14592;IFSI 1KV 3X16/16
1148;14573;IFSI 1KV 3X240 A/72
1148;14593;IFSI 1KV 3X25/16
1148;14569;IFSI 1KV 3X25A/10
1148;14594;IFSI 1KV 3X35/16
1148;14595;IFSI 1KV 3X50/25
1148;14570;IFSI 1KV 3X50A/15
1148;14571;IFSI 1KV 3X95 A/29
1148;14596;IFSI 1KV 3X95/50
1148;14598;IFSI 1KV 4X10/10
1148;14605;IFSI 1KV 4X120/70
1148;14606;IFSI 1KV 4X150/70
1148;14577;IFSI 1KV 4X150A/41
1148;14599;IFSI 1KV 4X16/16
1148;14607;IFSI 1KV 4X185/95
1148;14608;IFSI 1KV 4X240/120
1148;14578;IFSI 1KV 4X240A/72
1148;14574;IFSI 1KV 4X25 A/10
1148;14600;IFSI 1KV 4X25/16
1148;14601;IFSI 1KV 4X35/16
1148;14575;IFSI 1KV 4X50 A/15
1148;14602;IFSI 1KV 4X50/25
1148;14603;IFSI 1KV 4X70/35
1148;14576;IFSI 1KV 4X95 A/29
1148;14604;IFSI 1KV 4X95/50
1148;14611;IFSI 500V 12X0,75
1148;14612;IFSI 500V 20X0,75
1148;14613;IFSI 500V 28X0,75
1148;14609;IFSI 500V 4X0,75
1148;14610;IFSI 500V 8X0,75
1148;14616;IFSI 750V 12X1,5
1148;14621;IFSI 750V 12X2,5
1148;14617;IFSI 750V 19X1,5
1148;14622;IFSI 750V 19X2,5
1148;14618;IFSI 750V 27X1,5
1148;14619;IFSI 750V 37X1,5
1148;14614;IFSI 750V 5X1,5
1148;14615;IFSI 750V 7X1,5
1148;14620;IFSI 750V 7X2,5
1148;14579;IFSI-EMC 1KV 2X1,5/1,5
1148;14580;IFSI-EMC 1KV 2X2,5/2,5
1148;14581;IFSI-EMC 1KV 2X4/4
1148;14582;IFSI-EMC 1KV 2X6/6
1148;14583;IFSI-EMC 1KV 3X1,5/1,5
1148;14584;IFSI-EMC 1KV 3X2,5/2,5
1148;14585;IFSI-EMC 1KV 3X4/4
1148;14586;IFSI-EMC 1KV 3X6/6
1148;14587;IFSI-EMC 1KV 4X1,5/1,5
1148;14588;IFSI-EMC 1KV 4X2,5/2,5
1148;14589;IFSI-EMC 1KV 4X4/4
1148;14590;IFSI-EMC 1KV 4X6/6
1148;14639;IFXI 500V 3G1,5
1148;14640;IFXI 500V 3G2,5
1148;14641;IFXI 500V 4G1,5
1148;14642;IFXI 500V 4G2,5
1148;14643;IFXI 500V 5G1,5
1148;14644;IFXI 500V 5G2,5
1148;14648;IX 750V 25 G/G
1148;14647;IX 750V 6 G/G
1148;14514;Kat. 5 U/UTP LSZH 1000 Hvit
1148;14513;Kat. 5 U/UTP LSZH 305 Hvit
1148;14512;Kat. 5 U/UTP PVC 1000 Hvit
1148;14511;Kat. 5 U/UTP PVC 305 Hvit
1148;14510;Kat. 5 U/UTP PVC B2 130 Hvit
1148;14520;Kat. 6 F/UTP LSZH B2 150 Hvit
1148;14519;Kat. 6 U/UTP LSZH 1000 Hvit
1148;14518;Kat. 6 U/UTP LSZH 305 Hvit
1148;14521;Kat. 6 U/UTP LSZH B2 150 Hvit
1148;14517;Kat. 6 U/UTP PVC 1000 Hvit
1148;14516;Kat. 6 U/UTP PVC 305 Hvit
1148;14515;Kat. 6 U/UTP PVC B2 130 Hvit
1148;14942;KGE  25 MM2  (5,65 MM)
1148;14940;KGE 25mm² (Bunt 25m)
1148;14941;KGE 5,65 MM (BUNT 100 M)
1148;14943;KGF  25 MM2  (7X2,24)
1148;14944;KGF  35 MM2  (7X2,64)
1148;14945;KGF  50 MM2  (7X3,01)
1148;14946;KGF  95 MM2 (19X2,64)
1148;14947;KGF 120 MM2 (19X2,97)
1148;14948;KHF  25 MM2  (7X2,24)
1148;14949;KHF  35 MM2  (7X2,64)
1148;14950;KHF  50 MM2  (7X3,01)
1148;14951;KHF  70 MM2 (19X2,24)
1148;14952;KHF  95 MM2 (19X2,64)
1148;14452;MK-214 Mikrofonkabel
1148;14453;MK-250 Mikrofonkabel
1148;14455;Modular kabel  4x0,14 ,hv
1148;14454;Modular kabel  4x0,14, sv
1148;14456;Modular kabel  6x0,14 ,sv
1148;14457;Modular kabel  8x0,14 ,sv
1148;14507;N-LINE 6F 1,0/4,6 TRI 16-100
1148;14508;N-LINE KAT5 UTP 4PAR 16-100
1148;14509;N-LINE KAT6 U/UTP 16-100
1148;14486;PFSK 440V 12x0,22 500m
1148;14485;PFSK 440V 12x0,22 B2 130m
1148;14497;PFSK 440V 12X0,5 B2 60m
1148;14487;PFSK 440V 18x0,22 B2 100m
1148;14498;PFSK 440V 18x0,5 100m
1148;14488;PFSK 440V 25x0,22 100m
1148;14499;PFSK 440V 25x0,5 100m
1148;14490;PFSK 440V 2X0,5 500m
1148;14489;PFSK 440V 2x0,5 B2 130m
1148;14500;PFSK 440V 36x0,5 250m
1148;14491;PFSK 440V 3x0,5 B2 130m
1148;14481;PFSK 440V 4X0,22 500m
1148;14480;PFSK 440V 4x0,22 B1 130m
1148;14493;PFSK 440V 4X0,5 500m
1148;14492;PFSK 440V 4x0,5 B2 130m
1148;14482;PFSK 440V 6x0,22 B2 130m
1148;14495;PFSK 440V 6x0,5 500m
1148;14494;PFSK 440V 6x0,5 B2 100m
1148;14484;PFSK 440V 8X0,22 500m
1148;14483;PFSK 440V 8x0,22 B2 130m
1148;14496;PFSK 440V 8X0,5 B2 90m
1148;14543;PFSP 1KV 2X1,5/1,5
1148;14544;PFSP 1KV 2X1,5/1,5
1148;14549;PFSP 1KV 2X1,5/1,5
1148;14559;PFSP 1KV 2X10/10
1148;14560;PFSP 1KV 2X16/16
1148;14545;PFSP 1KV 2X2,5/2,5
1148;14546;PFSP 1KV 2X2,5/2,5
1148;14550;PFSP 1KV 2X2,5/2,5
1148;14547;PFSP 1KV 2X4/4
1148;14548;PFSP 1KV 2X6/6
1148;14532;PFSP 1KV 3X1,5/1,5
1148;14533;PFSP 1KV 3X1,5/1,5
1148;14551;PFSP 1KV 3X1,5/1,5
1148;14553;PFSP 1KV 3X10/10
1148;14565;PFSP 1KV 3X120/70
1148;14525;PFSP 1KV 3X150 A/50
1148;14566;PFSP 1KV 3X150/70
1148;14554;PFSP 1KV 3X16/16
1148;14567;PFSP 1KV 3X185/95
1148;14534;PFSP 1KV 3X2,5/2,5
1148;14535;PFSP 1KV 3X2,5/2,5
1148;14552;PFSP 1KV 3X2,5/2,5
1148;14526;PFSP 1KV 3X240 A/70
1148;14568;PFSP 1KV 3X240/120
1148;14522;PFSP 1KV 3X25 A/10
1148;14555;PFSP 1KV 3X25/16
1148;14561;PFSP 1KV 3X35/16
1148;14536;PFSP 1KV 3X4/4
1148;14523;PFSP 1KV 3X50 A/16
1148;14562;PFSP 1KV 3X50/25
1148;14537;PFSP 1KV 3X6/6
1148;14563;PFSP 1KV 3X70/35
1148;14524;PFSP 1KV 3X95 A/35
1148;14564;PFSP 1KV 3X95/50
1148;14538;PFSP 1KV 4X1,5/1,5
1148;14539;PFSP 1KV 4X1,5/1,5
1148;14556;PFSP 1KV 4X10/10
1148;14530;PFSP 1KV 4X150 A/50
1148;14557;PFSP 1KV 4X16/16
1148;14540;PFSP 1KV 4X2,5/2,5
1148;14531;PFSP 1KV 4X240 A/70
1148;14527;PFSP 1KV 4X25 A/10
1148;14558;PFSP 1KV 4X25/16
1148;14541;PFSP 1KV 4X4/4
1148;14528;PFSP 1KV 4X50 A/16
1148;14542;PFSP 1KV 4X6/6
1148;14529;PFSP 1KV 4X95 A/35
1148;14685;PFSP 500V 12X0,75
1148;14686;PFSP 500V 20X0,75
1148;14687;PFSP 500V 28X0,75
1148;14683;PFSP 500V 4X0,75
1148;14684;PFSP 500V 8X0,75
1148;14690;PFSP 750V 12X1,5
1148;14696;PFSP 750V 12X2,5
1148;14691;PFSP 750V 19X1,5
1148;14697;PFSP 750V 19X2,5
1148;14692;PFSP 750V 27X1,5
1148;14693;PFSP 750V 37X1,5
1148;14688;PFSP 750V 5X1,5
1148;14694;PFSP 750V 5X2,5
1148;14689;PFSP 750V 7X1,5
1148;14695;PFSP 750V 7X2,5
1148;14844;PFXP 1KV 3G25 A
1148;14830;PFXP 1KV 4G10
1148;14831;PFXP 1KV 4G16
1148;14832;PFXP 1KV 4G25
1148;14838;PFXP 1KV 4G25 A
1148;14833;PFXP 1KV 4G35
1148;14834;PFXP 1KV 4G50
1148;14839;PFXP 1KV 4G50 A
1148;14835;PFXP 1KV 4G70
1148;14840;PFXP 1KV 4G95 A
1148;14836;PFXP 1KV 5G10
1148;14837;PFXP 1KV 5G16
1148;14841;PFXP 1KV 5G25 A
1148;14842;PFXP 1KV 5G50 A
1148;14843;PFXP 1KV 5G95 A
1148;14821;PFXP 500V 3G1,5  SN
1148;14827;PFXP 500V 3G1,5 B2 70
1148;14822;PFXP 500V 3G2,5  SN
1148;14828;PFXP 500V 3G2,5 B2 50
1148;14823;PFXP 500V 4G1,5  SN
1148;14829;PFXP 500V 4G1,5 B2 50
1148;14824;PFXP 500V 4G2,5  SN
1148;14825;PFXP 500V 5G1,5  SN
1148;14826;PFXP 500V 5G2,5  SN
1148;14860;PN 750V 10 BLÅ
1148;14862;PN 750V 10 BRUN
1148;14861;PN 750V 10 G/G
1148;14859;PN 750V 10 HVIT
1148;14858;PN 750V 10 SORT
1148;14865;PN 750V 16 BLÅ
1148;14867;PN 750V 16 BRUN
1148;14866;PN 750V 16 G/G
1148;14874;PN 750V 16 G/G
1148;14864;PN 750V 16 GUL/RØD
1148;14873;PN 750V 16 GUL/RØD
1148;14863;PN 750V 16 SORT
1148;14872;PN 750V 16 SORT
1148;14869;PN 750V 25 G/G
1148;14877;PN 750V 25 G/G
1148;14876;PN 750V 25 GUL/RØD
1148;14868;PN 750V 25 SORT
1148;14875;PN 750V 25 SORT
1148;14871;PN 750V 35 G/G
1148;14879;PN 750V 35 G/G
1148;14870;PN 750V 35 SORT
1148;14878;PN 750V 35 SORT
1148;14882;PN 750V 50 G/G
1148;14881;PN 750V 50 GUL/RØD
1148;14880;PN 750V 50 SORT
1148;14845;PN 750V 6 BLÅ B1 100
1148;14847;PN 750V 6 BRUN B1 100
1148;14846;PN 750V 6 G/G B1 100
1148;14884;PN 750V 70 G/G
1148;14883;PN 750V 70 SORT
1148;14850;PN 750V JETLINE 1,5 BLÅ
1148;14852;PN 750V JETLINE 1,5 BRUN
1148;14851;PN 750V JETLINE 1,5 G/G
1148;14849;PN 750V JETLINE 1,5 GRÅ
1148;14848;PN 750V JETLINE 1,5 SORT
1148;14855;PN 750V JETLINE 2,5 BLÅ
1148;14857;PN 750V JETLINE 2,5 BRUN
1148;14856;PN 750V JETLINE 2,5 G/G
1148;14854;PN 750V JETLINE 2,5 GRÅ
1148;14853;PN 750V JETLINE 2,5 SORT
1148;14885;PN JetSet 750V 3G1,5 B2 150
1148;14886;PN JetSet 750V 3G2,5 B2 100
1148;14887;PN JetSet 750V 3G4 B2 70
1148;14888;PN JetSet 750V 4G1,5 B2 100
1148;14889;PN JetSet 750V 4G2,5 B2 80
1148;14795;PR PLUSS 500V 2X1,5/1,5
1148;14805;PR PLUSS 500V 2X1,5/1,5
1148;14815;PR PLUSS 500V 2X1,5/1,5 B2 100
1148;14796;PR PLUSS 500V 2X2,5/2,5
1148;14806;PR PLUSS 500V 2X2,5/2,5
1148;14816;PR PLUSS 500V 2X2,5/2,5 B2 75
1148;14797;PR PLUSS 500V 2X4/4
1148;14807;PR PLUSS 500V 2X4/4
1148;14798;PR PLUSS 500V 2X6/6
1148;14808;PR PLUSS 500V 2X6/6
1148;14799;PR PLUSS 500V 3X1,5/1,5
1148;14809;PR PLUSS 500V 3X1,5/1,5
1148;14817;PR PLUSS 500V 3X1,5/1,5 B2 50
1148;14800;PR PLUSS 500V 3X2,5/2,5
1148;14810;PR PLUSS 500V 3X2,5/2,5
1148;14818;PR PLUSS 500V 3X2,5/2,5 B2 50
1148;14801;PR PLUSS 500V 3X4/4
1148;14811;PR PLUSS 500V 3X4/4
1148;14802;PR PLUSS 500V 3X6/6
1148;14812;PR PLUSS 500V 3X6/6
1148;14803;PR PLUSS 500V 4X1,5/1,5
1148;14813;PR PLUSS 500V 4X1,5/1,5
1148;14804;PR PLUSS 500V 4X2,5/2,5
1148;14814;PR PLUSS 500V 4X2,5/2,5
1148;14052;PUREAX 3G1,5mm2 H07BQ-F
1148;14053;PUREAX 3G2,5mm2 H07BQ-F
1148;14060;PUREAX 4G10mm2 H07BQ-F
1148;14061;PUREAX 4G16mm2 H07BQ-F
1148;14054;PUREAX 4G2,5mm2 H07BQ-F
1148;14056;PUREAX 4G4mm2 H07BQ-F
1148;14058;PUREAX 4G6mm2 H07BQ-F
1148;14062;PUREAX 5G10mm2 H07BQ-F
1148;14063;PUREAX 5G16mm2 H07BQ-F
1148;14055;PUREAX 5G2,5mm3 H07BQ-F
1148;14057;PUREAX 5G4mm2 H07BQ-F
1148;14059;PUREAX 5G6mm2 H07BQ-F
1148;14819;PVXP 250V  2x1/1MM B2 150
1148;14820;PVXP 250V 2X1/1 MM
1148;14203;RFOU (C) 250V 12x2x0.75 S2/S6 Blue
1148;14225;RFOU (C) 250V 12x2x1.5 S2/S6 Blue
1148;14224;RFOU (C) 250V 12x2x1.5 S2/S6 Grey
1148;14215;RFOU (C) 250V 12x3x0.75 S2/S6 Blue
1148;14214;RFOU (C) 250V 12x3x0.75 S2/S6 Grey
1148;14237;RFOU (C) 250V 12x3x1.5 S2/S6 Blue
1148;14236;RFOU (C) 250V 12x3x1.5 S2/S6 Grey
1148;14205;RFOU (C) 250V 16x2x0.75 S2/S6 Blue
1148;14204;RFOU (C) 250V 16x2x0.75 S2/S6 Grey
1148;14227;RFOU (C) 250V 16x2x1.5 S2/S6 Blue
1148;14226;RFOU (C) 250V 16x2x1.5 S2/S6 Grey
1148;14217;RFOU (C) 250V 16x3x0.75 S2/S6 Blue
1148;14216;RFOU (C) 250V 16x3x0.75 S2/S6 Grey
1148;14239;RFOU (C) 250V 16x3x1.5 S2/S6 Blue
1148;14238;RFOU (C) 250V 16x3x1.5 S2/S6 Grey
1148;14207;RFOU (C) 250V 24x2x0.75 S2/S6 Blue
1148;14206;RFOU (C) 250V 24x2x0.75 S2/S6 Grey
1148;14229;RFOU (C) 250V 24x2x1.5 S2/S6 Blue
1148;14228;RFOU (C) 250V 24x2x1.5 S2/S6 Grey
1148;14219;RFOU (C) 250V 2x2x1.5 S2/S6 Blue
1148;14218;RFOU (C) 250V 2x2x1.5 S2/S6 Grey
1148;14209;RFOU (C) 250V 2x3x0.75 S2/S6 Blue
1148;14208;RFOU (C) 250V 2x3x0.75 S2/S6 Grey
1148;14231;RFOU (C) 250V 2x3x1.5 S2/S6 Blue
1148;14230;RFOU (C) 250V 2x3x1.5 S2/S6 Grey
1148;14221;RFOU (C) 250V 4x2x1.5 S2/S6 Blue
1148;14220;RFOU (C) 250V 4x2x1.5 S2/S6 Grey
1148;14211;RFOU (C) 250V 4x3x0.75 S2/S6 Blue
1148;14210;RFOU (C) 250V 4x3x0.75 S2/S6 Grey
1148;14233;RFOU (C) 250V 4x3x1.5 S2/S6 Blue
1148;14232;RFOU (C) 250V 4x3x1.5 S2/S6 Grey
1148;14223;RFOU (C) 250V 8x2x1.5 S2/S6 Blue
1148;14222;RFOU (C) 250V 8x2x1.5 S2/S6 Grey
1148;14213;RFOU (C) 250V 8x3x0.75 S2/S6 Blue
1148;14212;RFOU (C) 250V 8x3x0.75 S2/S6 Grey
1148;14235;RFOU (C) 250V 8x3x1.5 S2/S6 Blue
1148;14234;RFOU (C) 250V 8x3x1.5 S2/S6 Grey
1148;14241;RFOU (I) 250V  1x2x0.75 S1/S5 Blue
1148;14240;RFOU (I) 250V  1x2x0.75 S1/S5 Grey
